,Date,User,Nickname,Tweet,URL
10,2022-06-04 07:17:25+00:00,OCHILLg,57g,"망원 섭식당

네기토로벤또(으깬참치)는 마끼먹는 느낌
호르몬벤또(대창)도 안느끼하고 진짜 꼬소해씀 
밥 더 달라고 하면 더 주심! 공짜!

#영균아_뭐라도_먹어봐
#민혁_너는이미북마크해놨겠지 https://t.co/QK2KXdnhFB",https://twitter.com/OCHILLg/status/1532984854727766016
11,2022-05-29 11:09:04+00:00,lelemonmona,레모나,"#몬베베가_몬베베에게_추천하는_맛집
#망원 #다다랩
#민혁아_넌_이미_북마크_해놨겠지

칵테일바예요💙
원하는 문장과 맛 등을 적어서 내면 
분위기, 감성에 맞게 제조해주신답니다! 
저는 평소 제가 좋아하는 노래가사를 적었어요! 
민혁이에게 해주고 싶은 말이 가득 담긴 노래랄까..💙 https://t.co/NJalWSfrrE",https://twitter.com/lelemonmona/status/1530868823657947136
12,2022-05-28 05:38:40+00:00,imjacat,임자,"망원 발리인망원

미고랭 나시고랭 삼발우당 바관자궁
하나는 뭐엿지. . 암튼 양 짱많고 맛잇어요
라임슬러쉬도 채고〰️
#몬베베가_몬베베에게_추천하는_맛집
#창균아_오늘의_일반식 https://t.co/8DnyyAvjx4",https://twitter.com/imjacat/status/1530423288585146370
13,2022-05-28 04:12:52+00:00,imjacat,임자,"망원 고미푸딩

커스타드푸딩 오곡라떼 츄천 ♡
#몬베베가_몬베베에게_추천하는_맛집
#창균아_오늘의_일반식 https://t.co/zBGj728Wvp",https://twitter.com/imjacat/status/1530401695246987264
14,2022-05-15 08:06:35+00:00,changkyunini,몬드,"망원 다다랩

원하는 문구 말하면 그거대로 칵테일 만들어주시는데 다 문구랑 너무 어울리게 예쁘게 만들어주셨어요 진짜 너무 만족…💗

색도 예쁘고 문구랑 잘 어울리고 최고,,,,

 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/sxfMTHzktl",https://twitter.com/changkyunini/status/1525749470914576384
15,2022-05-14 07:15:17+00:00,gesture_to618,손짓,"망원 다다랩
친구들과 함께 칵테일 한잔
직접 쓴 문장으로 만들어줘서 갬성적임
여긴 스모어 맛집이 분명함
물론 칵테일도 맛있지만..
#몬베베가_몬베베에게_추천하는_맛집
#셔누_넌이미먹었겠지만또먹어야겠지 https://t.co/qthva8m5Qz",https://twitter.com/gesture_to618/status/1525374172129419265
16,2022-05-14 07:12:14+00:00,danghamzzi,햄찌,"망원 다다랩!
보이저로 한문장 
바다랑 파도가 생각나는 한잔!

#셔누_넌이미먹었겠지만또먹어야겠지
#민혁_너는이미북마크해놨겠지
#기현_너는맘마먹고다시시작하겠지
#채형원_너는세입도못먹겠지
#주헌_너는한입가득못먹겠지
#임창균_너는한끼뚝닭먹겠지 #몬베베어짜피이거추천해도먹고싶은거먹겠지 https://t.co/IBaYWTaAN9",https://twitter.com/danghamzzi/status/1525373406165622784
17,2022-05-13 10:10:22+00:00,and2mh,삼이,"📍망원 Odd

케이크가 민혁이만큼 귀엽습니다 。。
(ˊo̶̶̷ᴗo̶̶̷`) 맛도있어요.. 분위기도 좋아요! 

#민혁_너는이미북마크해놨겠지
#몬베베_어차피추천해도니가먹고싶은거먹겠지 https://t.co/grDLiCOZnZ",https://twitter.com/and2mh/status/1525055847964938240
18,2022-05-07 05:02:17+00:00,im_ddingkka,띵까,"#몬베베가_몬베베에게_추천하는_맛집 
합정/망원 시오라멘 맛집ෆ #멘야준 https://t.co/F6iJW5jWhr",https://twitter.com/im_ddingkka/status/1522803986071695360
19,2022-05-06 14:15:20+00:00,qusghkgkrlf,러비둥,"#몬베베가_몬베베에게_추천하는_맛집 망원
한강변에서 망원역까지 쭈우욱 걸어가다가 귀여운 쿠키 가게가 있어서 들어갔는데 사장님이 너무너무 친절하시고 쿠키도 맛있어서 좋았당💕 #presse https://t.co/B8M6vPWLPQ",https://twitter.com/qusghkgkrlf/status/1522580779670376449
20,2022-05-05 14:26:32+00:00,Luvnoise57,🍏,"🐱망원 고미푸딩
너무 보들보들하고 부드러운 푸딩입니다 .... 커스터드랑 초코 둘 다 맛잇어요💧내부가 좁아서 대기가 있지만, 한 번쯤은 .. 🍮

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/3CRipvHLHk",https://twitter.com/Luvnoise57/status/1522221210872213505
