,Date,User,Nickname,Tweet,URL
0,2022-10-09 10:36:09+00:00,foundinthedream,곽나물,"#몬베베가_몬베베에게_추천하는_맛집
📍합정 썬키친
✔️마라 볶음면
✔️닭허벅다리구이 https://t.co/YfsdJ5cL9F",https://twitter.com/foundinthedream/status/1579058127634190336
1,2022-10-08 11:26:31+00:00,HappytoDieP,향쪽..,"#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지

합정 썬키친
고등어덮밥하고 버팔로윙 (이거진짜앵간하면 다 맛이 비슷하다고 생각하는데 마싯음…) 진짜마싯다…. 트위터 맛집에 실망했던 언니 데리고 갔는데 대성공하다 !!!!!!!!!!!!!! 🤩💜💜 https://t.co/uKW4njIwUD",https://twitter.com/HappytoDieP/status/1578708414364274689
2,2022-10-01 08:02:33+00:00,imimgguggu,꾸꾸,"합정 썬키친 

꼬옥 … 꼬옥 …..먹어주면되 ….

고등어 덮밥 미쳐씀 사진엔 없지만 크림버섯리조또 ? 그것도 존맛임둥 🫠🍚
#몬베베가_몬베베에게_추천하는_맛집 
 #임창균_너는한끼뚝닭먹겠지 https://t.co/0jkU4ejlm7",https://twitter.com/imimgguggu/status/1576120367437209601
3,2022-09-24 15:43:22+00:00,egg1ife,🌊에라🫧,"오늘 제가 갔던 맛집 세 군데를 소개합니다(진실로오늘하루에다갔다옴)
비밀로하고 싶었는데 공개할게요🫣

📍홍대?신촌? 오시리야
📍신촌 호복
📍합정 아초바

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/xne2E0zdLL",https://twitter.com/egg1ife/status/1573699623969263616
4,2022-09-19 03:04:21+00:00,momiizii,ෆ미지ෆ,"미지쨩은 포카를 좀 들고 다니시길...💤

📍건대 메이빌
양 많아서 남김

📍합정 피자네버슬립스
양 많아서 남김 2 

#대식가_유준이의_맛집태그
#아기빵_크림채워
#현이도_먹어봐
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/xRWeb5c03W",https://twitter.com/momiizii/status/1571696670542528512
5,2022-09-18 10:26:10+00:00,jinjjwakkung,짝짜꿍 slow,"#몬베베가_몬베베에게_추천하는_맛집

합정 미삼 대새롤
합정 깊은 숲

대새롤 말해뭐해...진짜 미쳤습니다
그리고 깊은 숲 칵테일 맛있어요..분위기도 좋고, 시그니처 칵테일 시켜 마셨는데 넘 맛있었습니다 https://t.co/KpK6XYIk8C",https://twitter.com/jinjjwakkung/status/1571445470966452224
6,2022-09-13 11:18:19+00:00,mzzchee,칮,"📍합정 슬로우타코

대창플래터 존맛 'ڡ'
가운데 치즈가 시간이 지날수록 녹아서 
대창이랑 같이 먹어주면 아주 굿👍🏻
맛나게 잘 먹었습니다 ~(˘▾˘~)💕

#이서랑_둘이서
#채형원_너는세입도못먹겠지 https://t.co/SIlGhKWlZj",https://twitter.com/mzzchee/status/1569646653438820354
7,2022-09-12 07:34:41+00:00,goatmxh11,숙이,"📍합정 더한쭈꾸미
쭈삼 맛집 우동사리 꼭 추가해서 드세요 😋

#ㄷㅂㅇㅈ 
#몬베베가_몬베베에게_추천하는_맛집
#기현_너는맘마먹고다시시작하겠지
#하성운_오늘_꼭_먹어봐 
#성운아_식하하세요 https://t.co/XPbisjIvS0",https://twitter.com/goatmxh11/status/1569227986326667266
8,2022-09-04 10:31:04+00:00,beyuliyap,별이,"📍합정 세상끝의라멘
몬베베친구와 함께 왔더여
개인적으로 첫라멘이 더 맛있음!!
#정한아_마니머거여ㅎㅎ 
#아니에요_준휘는_먹을거에요
#임창균_너는한끼뚝닭먹겠지
#민혁_너는이미북마크해놨겠지 https://t.co/fAdjEOWHSQ",https://twitter.com/beyuliyap/status/1566373273423585280
9,2022-08-30 11:03:29+00:00,mio333_,cok!,"🍴합정 아로
단호박 뇨끼랑 안심 리조또랑 꼭 드셔보시길! ♡ 뇨끼 처음 먹어 보는 계정주는 홀딱 반했어요 다만 느끼한 거 잘 못 먹는 분들한테는 느끼할 거 같다는 느낌이... (저예요) 예약하고 가시는 걸 추천드리어요-♡

#먹어보세용_희희 
#현석아_이거_머거바니
#민혁_너는이미북마크해놨겠지 https://t.co/z8rH8jGYC2",https://twitter.com/mio333_/status/1564569491262312448
10,2022-08-28 12:35:55+00:00,collectdaeng,앞니 마티스,"📍합정 미담진족

오향보쌈 / 족발비빔국수

저 보쌈에 김치가 미친새키같음..
그리고 같이 나오는 술밥이 있는데
먹고 밥 시켜서 또 밥말아먹음

#몬베베가_몬베베에게_추천하는_맛집
#민혁_너는이미북마크해놨겠지 https://t.co/tvC1FFDko5",https://twitter.com/collectdaeng/status/1563867976197349377
11,2022-08-25 13:32:30+00:00,all_rounder_han,한올,"🏷 합정 우동 카덴
#한이의_한입거리
#임창균_너는한끼뚝닭먹겠지
면발 짱 탱글하고 쫄깃~.ᐟ♥️ https://t.co/zYxK6WLZQM",https://twitter.com/all_rounder_han/status/1562795052925341698
12,2022-08-20 13:20:13+00:00,luv2_mh,2ᵘ,"📍합정 홍곱창

데리야끼막창 진짜 미틴 . . 진심 술이 단건 첨이에요 다들 가면 꼭 먹어주먄 되 ..~🫶🏻 다 먹고 볶음밥두 잊지말긔 !!

미녀기두 마이 무 .ᐟ.ᐟ

#몬베베가_몬베베에게_추천하는_맛집
#민혁_너는이미북마크해놨겠지 https://t.co/PEe85zyK3x",https://twitter.com/luv2_mh/status/1560980024026550273
13,2022-08-15 10:06:29+00:00,luvmycoenffl,채얼레,"🌿 합정 안녕, 낯선 사람
🌿 상수 김씨네 심야식당

아이스크림 추가한 딸기라떼로 당충전하고
아부라소바랑 콜라하이볼까지 ♡
직원분들도 넘넘 친절하셔서 좋았던 맛집 ☺️

#몬베베가_몬베베에게_추천하는_맛집 
#채형원_너는세입도못먹겠지 https://t.co/pp4jlm1lX4",https://twitter.com/luvmycoenffl/status/1559119328179433474
14,2022-08-14 11:17:50+00:00,c_loversclub,ft...,"🎸합정 썬키친

고등어덮밥이 귀엽고 원필이가 맛있어요😻

#나나나나_원필이가_먹을래 
#기현_너는맘마먹고다시시작하겠지
#디노야_여기_케이밥의_미래 https://t.co/buOiLMqy5h",https://twitter.com/c_loversclub/status/1558774895244619777
15,2022-08-14 11:11:51+00:00,mynovwhale,마노,"📍합정 썬키친
📍합정 라뽀즈 비건케이크

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/Ioi0yQ0Nbw",https://twitter.com/mynovwhale/status/1558773390265450496
16,2022-08-13 05:55:37+00:00,_So_honey,코어강도,"📍합정 남산호랭이
새우로제파스타
호돌이 스테이크

새우가 짱 크고 샐러드가 맛있어용

@_kk0126
#건학아_이거만먹고_운동할게
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/LwfUuBeWIE",https://twitter.com/_So_honey/status/1558331421625761792
17,2022-08-12 15:29:27+00:00,yolki_chae,솜,"#몬베베가_몬베베에게_추천하는_맛집

📍합정 팔각도

간장 양념 닭갈비는 달달하구 고추장 양념은 솜떤여자한테는 매웟어요ㅜ https://t.co/9zeExKeFJ1",https://twitter.com/yolki_chae/status/1558113440493105157
18,2022-08-11 21:28:24+00:00,_mx_lemon,많이 느린 🍋레몬🍋,"🐏 합정 거문양

배가 불러도 먹게되는 맛
토마토탕 아주 시원하고 에그인헬라구 매콤하니 담백함이 어마어마함
술도 맛나서 술 생각 없는 베베 세잔마심
서비스도 많이 주시고 노래 선곡도 센스 굿👍🏻

메뉴
- 토마토 해물탕
- 에그인헬 라구
- 서울의 밤 셋트

 #몬베베가_몬베베에게_추천하는_맛집 https://t.co/IfXAjL7a6w",https://twitter.com/_mx_lemon/status/1557841386086748160
19,2022-08-09 11:58:02+00:00,qusghkgkrlf,러비둥,"ㅇㅏ니 썬키친 맛있네!!!!!
고등어 덮밥 넘맛🥹🫶🏻
#몬베베가_몬베베에게_추천하는_맛집 합정 https://t.co/DgHQukYClu",https://twitter.com/qusghkgkrlf/status/1556973075362562048
20,2022-08-05 14:32:23+00:00,lmyourrbunny,톡긔,"🐰합정 오디티 odt

크림느와르 약밥맛남
크림브륄레 라떼 드세용..

#안먹으면_섭섭하지
#채형원_너는세입도못먹겠지 https://t.co/rDLmXccrQB",https://twitter.com/lmyourrbunny/status/1555562363537215488
21,2022-08-02 10:43:23+00:00,allforgo5rae,댕냐,"합정 정화

사실 웨이팅 없어서 뭐 파는 지도 모르고 들어갔는데
제주 목살 .. 진짜 에바다
사진은 이게 뭔가 싶게 찍혔지만
고기 구워 나와서 더 좋았다
구워먹는 치즈랑 제주 생고기 조합은 절대 실패할 수 없다
다음에는 꼭 돈마호크 먹을 거다

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/KSjunHyQJJ",https://twitter.com/allforgo5rae/status/1554417573738864642
22,2022-08-01 13:41:27+00:00,zonzalcollext,존콜,"📍합정 옥동식 숟캔들 조심하세요~ 
#셔누_넌이미먹었겠지만또먹어야겠지
#영균아저이거먹냠세요 https://t.co/6WuXUtUiPy",https://twitter.com/zonzalcollext/status/1554099996219547649
23,2022-08-01 03:35:05+00:00,_mx_lemon,많이 느린 🍋레몬🍋,"🌴합정 썬키친

비가 윽수로 내려도 우리 못막지요
고등어 덮밥이랑 누룽지(리조또같음)는 꼬소하니 계속 입에 술술 들어가고 감바스도 먹을 수록 감질맛나서 술이 술술 들어감

메뉴
- 고등어덮밥
- 크림버섯누룽지
- 감바스 알 아히요

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/Irrc21aWm8",https://twitter.com/_mx_lemon/status/1553947399101759493
24,2022-07-26 14:56:18+00:00,dont90___,囧rz,"🍀 합정 셉트

생크림 케이크가 너무 보드랍구 .. 달달하구 마딧어요
공간 깔끔하구용 테이블도 넓고 의자도 편해서 쭈아요 앞으로 마니마니 가야쥐 ₍ᐢ ɞ̴̶̷  ̫ ɞ̴̶̷ ᐢ₎b

#몬베베가_몬베베에게_추천하는_맛집
#기현_너는맘마먹고다시시작하겠지
#나나의_맛집탐방기 https://t.co/17OFpseX8z",https://twitter.com/dont90___/status/1551944505930043392
25,2022-07-25 10:54:18+00:00,three_Fe_,새철,#승연아_우즈야_여기야 OR #백현이를_위한_맛집투어 OR #몬베베가_몬베베에게_추천하는_맛집 OR #황제님을위한메뉴판 OR #우석아_맛집으로_우따따따 OR #강다니엘_염염긋 OR #강동호_먹어봐 OR #제노의_맛그당어 OR #신동_넌이미먹었겠지 OR #주헌아_잡솨_바바요 OR #먹어봤도영 “합정”,https://twitter.com/three_Fe_/status/1551521215310733313
26,2022-07-22 11:05:16+00:00,yolki_chae,솜,"#몬베베가_몬베베에게_추천하는_맛집

📍합정 냉장고

목살이 미친놈이에요 개맛잇㉰ https://t.co/34XxFkkKfo",https://twitter.com/yolki_chae/status/1550436811025313792
27,2022-07-19 17:16:49+00:00,1mnameck,례...,"합정 썬키친
진짜 짱...맛있으니까 꼬옥 먹어주면되...
고등어 덮밥에 제 인생을 바치고 싶어요
#몬베베_어차피추천해도니가먹고싶은거먹겠지
#임창균_너는한끼뚝닭먹겠지
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/IEp8QWyUcc",https://twitter.com/1mnameck/status/1549443152712732673
28,2022-07-19 05:44:12+00:00,changkyunisim,귱귱,"#몬베베가_몬베베에게_추천하는_맛집

해시보고 개가티 달려가서 다녀옴

합정 '썬키친' 앤나 '해피베어데이'
썬키친 고등어덮밥 대대대존맛🐟 
해베데는 사진 찍느라 눈알 돌아가여👀 https://t.co/ATIPn2tRHX",https://twitter.com/changkyunisim/status/1549268850361118720
29,2022-07-18 16:28:56+00:00,just1ov2,사랑,"🍻 합정 더캐스크
아이엠 포토맥주가 살살 아름다움..🫵🏻

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/XYvqsyLGV9",https://twitter.com/just1ov2/status/1549068713391173634
30,2022-07-15 05:48:10+00:00,manggo2626,꿍망고,"#몬베베가_몬베베에게_추천하는_맛집
📍합정 THEDROPBY 
꼬소한 커피랑 부드럽고 담백한 에그스콘
mx 레스토랑 임바리스타와 같이 먹으니 더 맛있구만🫠 https://t.co/MDmqBLIrZy",https://twitter.com/manggo2626/status/1547820296580636675
31,2022-07-15 04:41:09+00:00,thewavehascome,몽티,"🍴합정 23 플래터
승민군 엄마와 함께。。。🐶❤️‍🔥

#몬베베가_몬베베에게_추천하는_맛집
#민혁_너는이미북마크해놨겠지 https://t.co/sB5P6Ypno6",https://twitter.com/thewavehascome/status/1547803433226215424
32,2022-07-13 06:42:10+00:00,yoomxchx,미치🫧,"📍 합정 썬키친
소랑하는 여자와 ,,
소문대로 ෆ고등어덮밥ෆ 이 미친놈이군요
썬키친누들은 약간 중화요리 맛이 나고 맛있음
그리고 반려 햄스터가 있는 사람을 위해(겠냐고) 해바라기씨를 준비해주는듯 !! ㅎ
사장님 친절하심 !
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/pUjh4pL1NJ",https://twitter.com/yoomxchx/status/1547109110721953792
33,2022-07-10 11:10:52+00:00,_hlnhln,감자소녀,"📍합정 띠오 데 산타바바라 
       - 사장님이 친절하고 타코 맛있더요
📍합정 머시
       - 레몬파이 개 존 맛

#몬베베가_몬베베에게_추천하는_맛집
#민혁_너는이미북마크해놨겠지 
#기현_너는맘마먹고다시시작하겠지
#우리배는_식도로만_가
#박성화_이것좀_먹어보라고_성화
#최산을_다해_먹어봐요 https://t.co/1DA8dJeZGt",https://twitter.com/_hlnhln/status/1546089568545669120
34,2022-07-04 15:50:19+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스서울앙콘기원40일차

합정 ""평이담백 뼈칼국수""

맛있긴햇는데그냥뭐그럭저럭
하지만날씨가추워서
따뜻한국수먹기개굳
테이블이좀작았어효
합정에서간단점심먹을때ㅊㅊ

근데혹시몬스타엑스오빠들앙콘할생각있으시면저한테디엠좀부탁드릴게요🙏

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/Z0upiTc844",https://twitter.com/anything_ilove/status/1543985565950808064
35,2022-07-04 01:20:06+00:00,_mx_lemon,많이 느린 🍋레몬🍋,"🥩합정 남산호랭이

웨이팅이 없이 입장 |ᐕ)⁾ ˗ˋˏ 와 ˎˊ˗
약간쓰 서가앤쿡 느낌나서 맛도 그렇겠지 했는데 한입 호로록하자마자 ₊·*◟(⌯ˇ- ˇ⌯)◜‧*･ 
명란고사리 고소하고 맛있었고 호돌이 스테이크도 냠냠긋

메뉴
- 호돌이스테이크
- 명란고사리파스타

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/87QpOJKsdP",https://twitter.com/_mx_lemon/status/1543766569267838976
36,2022-07-02 06:07:47+00:00,wavecck,겨울☃️,"🎈 합정 카페 너프

프렌치 토스트 맛집 ,, 💗
커피도 맛있어서 꼬옥 먹어주세욧 .ᐟ .ᐟ 

#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지 https://t.co/c02TgXi6iE",https://twitter.com/wavecck/status/1543114189987651584
37,2022-06-29 01:25:04+00:00,dal_with,𝐷𝑎𝑙𝑒,"📍합정 육회한 달, 밤

• 육회 육사시미
• 한라토닉

생고기가 신선한지 엄청 꼬수워요 ! 
한라토닉이랑 육회 조합도 강추 
둘 다 깔끔한 맛이라 잘어울린답니다 🫶🏻

#몬베베가_몬베베에게_추천하는_맛집
#달이는_오늘도_냠 https://t.co/Mr4Hc8LjxD",https://twitter.com/dal_with/status/1541955878722514945
38,2022-06-25 11:46:15+00:00,rlatnwl0404,코하네😷こはね🌺,"#몬베베가_몬베베에게_추천하는_맛집 
합정 아로
오늘의 파스타는 봉골레파스타!
와 진짜 개존맛 정말 진짜 이야…와…개짱..
근데 매운맛이 1도 없어서… 나 좀 힘들어섴ㅋ 할라피뇨 엄청 먹음 가게 조금 좁아서 예약하고 가셔야 안기달리고 먹을 수 있음 다들 예약하세요 당일예약도 가능 인스타참고 https://t.co/nvvzdzTDiR",https://twitter.com/rlatnwl0404/status/1540662655072886786
39,2022-06-22 14:29:29+00:00,coC4ho,채광,"📍합정 피자네버슬립스

개인적으로 포테이토 피자보다는 치킨 네버 슬리스 피자가 매콤하고 맛있었어요 !! 물론 채씨는 피자 한 조각 먹으면 질린다고 했지만 전 네조각은 거뜬하게 먹었..어요 🫠

#채형원_너는세입도못먹겠지 https://t.co/vxpryBVkuC",https://twitter.com/coC4ho/status/1539616568446832640
40,2022-06-21 14:37:22+00:00,chaetokyun,독버섯,"합정 썬키친

직원분들이 넘 친절하시구 평일 낮에 가서 웨이팅은 없었다.ᐟ.ᐟ (한 2시쯤!)
고등어 덮밥은 나오면 사진 찍고 
직원분께 말씀드리면 사사사삭 비벼주시는데 진짜 한입 넣자마자 와아아아앙
동생 기절시키고 싶었어요^^

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/GOdS5kZvUS",https://twitter.com/chaetokyun/status/1539256164633944074
41,2022-06-19 14:36:11+00:00,rang357,랑,"📍합정 23플래터

몬베베 친구랑 명란오일파스타랑 목살수비드!! 먹었습니당
우리는 유명한 곳을 그저 따라다니기만 할 뿐
개맛있어요 유명한 곳은 이유가 있다

#성규야_여기가_바로_맛집인뎁쇼
#기현_너는맘마먹고다시시작하겠지 https://t.co/Xalv3bB157",https://twitter.com/rang357/status/1538531093581684736
42,2022-06-18 10:12:45+00:00,monsta_zoo,zoo,"🍀 합정 썬키친

고등어덮밥과 크림버섯누룽지를 꼭꼭 드세요
하이볼이랑 같이 먹으면 끝내줌 🤤

#몬베베가_몬베베에게_추천하는_맛집
#몬베베_어차피추천해도니가먹고싶은거먹겠지 https://t.co/uQi7SQnQNj",https://twitter.com/monsta_zoo/status/1538102407577579521
43,2022-06-16 09:58:09+00:00,minhyuk_god,SLOW🌸민혁신🌸,"#몬베베_어차피_추천해도_니가_먹고싶은거_먹겠지 
#몬베베가_몬베베에게_추천하는_맛집

📌 합정 육회한달밤

내사랑 육회... 
역시 너는 변함없이 맛있구나..❤️‍🔥
평생 맛있게 먹어줄게🔥

사진에서 음식보다 포카가 더 중요한 몬베베들ㅋㅋㅋㅋㅋ
육회가 안 보이길래 개오지는 육회 따로 올리기🫶🏻 https://t.co/JvHRLOVSsm",https://twitter.com/minhyuk_god/status/1537373958852333568
44,2022-06-16 09:53:24+00:00,minhyuk_god,SLOW🌸민혁신🌸,"#몬베베_어차피_추천해도_니가_먹고싶은거_먹겠지 
#몬베베가_몬베베에게_추천하는_맛집

📌 합정 거문양

거의 한 달 먹을 토마토 다 먹은 듯...🍅
귀염뽀짝한 서비스도 많이 주시고 토마토해물탕이랑 토마토새우볶음도 맛있었음👍🏻
포스트잇 잔뜩 붙어있어서 신이의 흔적도 냅다 남기기~~💕 https://t.co/BlKPc4dcWs",https://twitter.com/minhyuk_god/status/1537372763668635649
45,2022-06-14 10:35:07+00:00,bok_lov,투도,"🐣 합정 - 거문양
옛날 옛적에 간 곳이지만,,
랜다시 갔다가 가기 딱!! 좋은 술집

서울토닉 마셨는데 짱맛💕
그리고 서비스가 계속 나옴 ㄹㅇ로..
토마토해물탕 추천!

#이_식당은_진심으로_하늘이에요 
#몬베베가_몬베베에게_추천하는_맛집 
#거친맛집속에뛰어든건나니까_암오케 https://t.co/owOV57VuXm",https://twitter.com/bok_lov/status/1536658484250705920
46,2022-06-11 17:13:19+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스서울앙콘기원22일차

합정 ""타오마라탕""

여기 줄 서서 먹는 마라탕집이래요
저는마라샹궈먹엇는데쫀맛이엇틉니다...
자극적인향신료맛좋아하시면꼭방문하세욧
마라샹궈에밥공짜 달라하면주심

아몬스타엑스보고싶다...모해오빠들아
안바쁘면한국앙콘좀

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/c7LpOb20cG",https://twitter.com/anything_ilove/status/1535671534031097856
47,2022-06-08 16:03:36+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스서울앙콘기원19일차

합정 ""또보겠지 떡볶이"" 호호시스터점

제가 사진을 개가티 못 찍어요 이해바람
또보겠지는 유명해서 다들 알 것 같은데
여기 떡볶이도 맛있지만
버터갈릭감자튀김(버갈튀라하대요)도
존맛입니다 우하하 ❤️

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/ADuLK9Ke2V",https://twitter.com/anything_ilove/status/1534566825509658624
48,2022-06-06 07:32:36+00:00,TAMI_0115,ᴛᴀᴍɪ 🫧,"🍽 합정 군산아구찜

양많고 볶음밥도 맛있어유 🫠
아구찜러버 형어니 생각나서
울었지만 맛있어서 극복가능🥹

동네 맛집 비슷해서 좀 시끄러버서
이모뉨 크게 말할 수 있는 사람과 동행추천 🫢

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/sXhl7kvG61",https://twitter.com/TAMI_0115/status/1533713452493336576
49,2022-06-05 10:47:28+00:00,egg1ife,🌊에라🫧,"📍합정 히츠지야
양고기 좋아하는사람?!🤩
여기야 여기 여기를 꼭 와야 돼요 존맛살살녹음...
처음 양갈비는 직접 구워주시고 다른 양고기는 무한리필
술도!!!무한리필이 됩니당☆☆
두시간 웨이팅해도 안 아까움
#몬베베가_몬베베에게_추천하는_맛집
#몬베베_어차피_추천해도_니가_먹고싶은거_먹겠지 https://t.co/Nqc4ncJCKs",https://twitter.com/egg1ife/status/1533400104904065024
50,2022-06-05 07:42:48+00:00,9oosa,94,"🍕합정 더피자보이즈

여기 피자 존맛이에요…
형원이 생일날 갔던 곳인데 갑자기 피자 먹고 싶어져서 생각남 먹기 편하게 컷팅돼서 나오는 것도 완전 good

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/aXVVr3MjV3",https://twitter.com/9oosa/status/1533353631948623872
51,2022-06-04 10:08:26+00:00,lettherebetiger,라자,"📍합정 난 

혓바닥에 흥선대원군 사는 여자의 한식 탐방기 🫶🏼
김밥전 &lt;&lt; 이거 짱맛!! 

#순영아_이거_맛있어 
#채형원_너는세입도못먹겠지 
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/jJbZSEECRT",https://twitter.com/lettherebetiger/status/1533027894296842245
52,2022-06-03 16:24:40+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스서울앙콘기원14일차

합정 ""멘야하나비""

메뉴는 도니꾸마제소바 (선착판매)
제 기준 최고의 마제소바 맛집입니다
원래 좋아하는 사람들만 데리고 가는데요, 
다들 이거 보고 정보 얻으셧으면
몬스타엑스서울앙콘한다고 
소문을 좀 내주셨음 합니다

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/3M6nEURAVm",https://twitter.com/anything_ilove/status/1532760186506858497
53,2022-06-03 05:21:49+00:00,bee_whale0,어흥🐯,"📍 합정 피자네버슬립스

맥주필수! 코젤 다크에 생크림 추가하고 
시나몬 뿌려먹으면 최고❤️‍🔥

#몬베베가_몬베베에게_추천하는_맛집
#주헌_너는한입가득못먹겠지 https://t.co/TNSU5owWFq",https://twitter.com/bee_whale0/status/1532593374125244416
54,2022-06-03 05:04:21+00:00,anything_ilove,청경소녀 🫧,"몬스타엑스서울앙콘기원13일차

음식사진잘못찍습니다
오늘부터이타래로식당추천갈게요

합정 ""썬키친"" 이미 유명한 곳인데요,
고등어덮밥이 미친놈입니다 .. 🫠
개인적으론 저녁에 가서 술과 함께 하고픈 
곳이었습니다 

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/na3UfNlmam",https://twitter.com/anything_ilove/status/1532588977848750080
55,2022-06-01 17:28:03+00:00,_mx_lemon,많이 느린 🍋레몬🍋,"🍕합정 델리카테슨🍗

주허니 몬민수하러 댕겨와따리~
가게가 생각보다 작아서 울슈스가 여기서 먹었다닝 신기신기 동방신기
반신반의 했는데 맛있어서 주헌이 입맛은 믿고 감🧡

메뉴
- 치즈버거피자🧀🍔🍕
- 버팔로 치킨윙
- 복숭아에이드🍑

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/a1NS5kcpBn",https://twitter.com/_mx_lemon/status/1532051363156627456
56,2022-06-01 07:08:27+00:00,im_bebe126,뀨이¨̮∗⿻ᐝ,"📍남산호랭이 합정
게살꾸림파스타&amp; 스테이크샐러드피자
유명한 맛집이라 설레는 마음으로 갔는데 오픈전에도 몇팀 줄서계셨다..🫢
메뉴 짱많고 완전 맛있고오 다음에 또 갈거같은..? 
#몬베베가_몬베베에게_추천하는_맛집
#임창균_너는한끼뚝닭먹겠지 https://t.co/T8OPzJMSt4",https://twitter.com/im_bebe126/status/1531895433781313536
57,2022-05-28 13:39:54+00:00,imjacat,임자,"합정 나루토 오모테나시

배가 그렇게 고프지 않은 상태여서 A세트 주문햇구 만족스럽게 먹엇어여 코스요리 메뉴가 하나가 잘못나와서 복숭아토마토 서비스로 받았는데 이게 개존맛. . 
#몬베베가_몬베베에게_추천하는_맛집
#창균아_오늘의_일반식 https://t.co/a54jdfkW99",https://twitter.com/imjacat/status/1530544392817483776
58,2022-05-28 06:14:10+00:00,montijyu,SLOW 몬티쥬🎗,"합정 맛집🥺
굉장히 조용하고 1-2명이서 오기 딱 좋은,, 🤍
사장님도 친절해여~🤍🤍 
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/jTNlOpIwYQ",https://twitter.com/montijyu/status/1530432222150656002
59,2022-05-26 14:18:32+00:00,voyazger,my,"🏷 합정 썬키친

소문대로 고등어덮밥&amp;마라비빔면이 정말 맛잇어요.. 직원분이 고등어덮밥을 직접 비벼주시는데 그 전에 사진 찍을 수 있게 빠져주심 아주nice🤟🏿🤟🏿♥ 재방문의사완존잇음◠.◠

#몬베베가_몬베베에게_추천하는_맛집 https://t.co/zVLcNPXajw",https://twitter.com/voyazger/status/1529829340720279552
60,2022-05-23 14:37:09+00:00,xxgong222,공이!🍂,"📍 합정  |  오마이데이즈

라구떡볶이랑 맥앤치즈피자 먹었어용!!
가격대가 있는 편이긴 한데 너무너무 맛있었음 둘이서 다 먹을 수 있을 줄 알았지만 생각보다 양이 많아서 피자는 포장했어용 자몽하이볼 굿!

#몬베베가_몬베베에게_추천하는_맛집
#승연아_우즈야_여기야
#욧집
#훈슐랭_여기도가봤니 https://t.co/tzcRrsDqX0",https://twitter.com/xxgong222/status/1528746864278839296
61,2022-05-22 14:07:39+00:00,uchocoba111,uchocoball,"📍 합정 구공탄

오늘 또 평을 다짐한 하루 .. ♡ 🌹
너 없이 내가 어케 살아 ,,
 
#몬베베가_몬베베에게_추천하는_맛집
#기현_너는맘마먹고다시시작하겠지 https://t.co/j24dfckSKd",https://twitter.com/uchocoba111/status/1528377052617113601
62,2022-05-22 06:47:33+00:00,PINKS2ODA,스투,"📍 홍대 합정 모미모미

아직 저녁 안드신 분들
홍대에서 헤매고 잇으신 분들 ..
당장 모미모미로 레쭈고
전 벌써 3번째 방문햇음 ( ⸍ɞ̴̶̷ ·̫ ɞ̴̶̷⸌ )♡

#순영아_이거_맛있어 
#리노는_배고파
#캐럿들_여기_캐맛있어
#몬베베가_몬베베에게_추천하는_맛집 https://t.co/2bxIZUrDxc",https://twitter.com/PINKS2ODA/status/1528266296831246336
63,2022-05-17 01:21:58+00:00,ssu_immi,꿍당 ◡̎ 🫧,"📍합정 비스트로 사랑방

#몬베베_어차피_추천해도_니가_먹고싶은거_먹겠지
#임창균_너는한끼뚝닭먹겠지 

✨귀염둥이 동생들✨(꼭쓰라함)이랑 감자베이컨 뇨끼&amp;양송이들깨크림리조또&amp;살치살스테이크 먹고 옴 스테이크는 두 말할거 없고 감자 뇨끼가 진짜 최고였음🧀🥔🤍 뇨끼 이뇨끼 @m514x926 https://t.co/NCnT6qQ4iB",https://twitter.com/ssu_immi/status/1526372422391189504
